hash,question,what
5894c6cd587f00da733074f10c534d03,舌癌手术后，要不要化疗呢？,1
5b3e41a0a78df33a079b43aa7f92662e,垂体腺瘤需要手术吗,1
1af28b106a962efc93b9221f5181ffc9,膀胱癌患者要不要手术？,1
4a6a2d6dd69606bd9b5de3376d5dbdca,晚期宫颈癌、阴道癌或宫腔内积脓还有的医吗？,1
e6756951cf9953a798ea51cb0065782c,纤维肉瘤晚期 54岁男性纤维肉瘤晚期听说有膏药能止疼有没有？,1
805d8f433466ba918617d3642f80348b,这是膀胱癌吗,1
171a53660910403f024e1348e02c96f6,视网膜母细胞瘤有治吗,1
9514b175658f9eaa57bd9fe630cf3624,乳腺良性肿瘤腋窝淋巴结会肿大吗?,1
fb9cabbb2b884b34186fe3a926046b3d,肝癌是否可治,1
d7aa8a2425e2f5ef6d3273d111bcc711,舌癌能治愈吗,1
5b7a256d6cf8239e15cb59541fbf534a,食道癌晚期真的没治了吗？,1
d0a83935f1764a69594d2a10f2fdf740,是不是恶性黑色素瘤？,1
9f777e99a805e5ba392c9c9bcdde517a,纤维腺瘤在左乳房有指头大要不要马上手术,1
15544cf40ecbe4bab0239226d288e014,脑癌中期有得治吗?,1
e833ec327d3104a13b7f192e91c72cdb,男性垂体微腺瘤适合用什么手术？,1
2bb4daba9cd599c882075ed0acbd8b50,脂肪肉瘤 高强度聚焦超声治疗对脂肪肉瘤全腹腔转移是否有效？,1
df3ca73dbbc367989276bf3fc7ef7b15,治癌症的靶向药到底有用吗？,1
098b9901809e464370ea93dd9209374c,肾上腺皮质 肾上腺皮质腺瘤 57岁男性患肾上腺皮质腺瘤是否需要手术？,1
f93df544291a137106b54cc13c061938,II期结直肠癌 II期结直肠癌能否治愈？,1
2f0432e2a893697e679ecc6ecef803f3,Lewis肺癌细胞是腺癌还是鳞癌？,1
5e27a4cc647fd4c2b9be684003698851,你好，我阴道出血20多天了，会不会有宫颈癌倾向，如果真的是宫颈癌，严重吗？可以医治吗,1
e3d0f78c3d087971a32e1b9a10946bb4,脚上长骨瘤会不会旷散,1
ca5c15071a6a78ec17560406d9d17fd3,肠癌还有得治疗吗？,1
5196319ef0c9e8d3c27aae657fba5d5b,得了骨瘤会痊愈吗？,1
0505b1b8ade9a39e1d0a3ee71aeeb0e1,宫颈鳞状细胞癌可以治疗好吗?,1
f7380121ce4ccc89694fe56f4c467c9e,胆囊癌放疗能治愈吗？,1
fa0c3d19e3a059bea9336618edb733ce,玩手机是否会得脑癌,1
2a1cf3c15beb9643c8a5c7102cd08bf2,脂肪肉瘤输液管用吗,1
cb12ca778ddee21747e7ae92aeef8899,我能确定是微腺瘤吗,1
9218c1b9dd2565a8a4a0d86582670fb2,肾癌有治愈的希望吗？,1
fa2a4913a20d5f6aab219ed3a4e588bc,我的右胳膊肘内有一软骨瘤，可否手术？,1
5af0e0773a94dfa81e81bca4817bb89f,肿瘤长在血管上，能切除吗？,1
fb77313f1702830d54e10bc01ba2ff71,血管瘤算是严重的病吗？？,1
bf56a752d9e01d0da2174d44599d8184,脑髓母瘤做完手术后切干净需要放疗治疗吗？,1
ebd7ac8a5e6925ec2a22b01defdc090f,脑血管瘤破裂是否为突发性？,1
81831400efa6b85ba7815803e39d92ed,我16岁，吃了两年槟榔，最近舌头边上有白的点点，和烂了一些皮，和有红点，请问有的舌癌？,1
780b1dcc744bc5c5e2946ea37fa55a1a,胆囊癌患者能治好吗？,1
5d0da19b0e3ed154beb677da1939f737,骨癌能治愈好吗？,1
81d34483de4f264767fdfdde6418673e,这是不是脑癌啊、,1
8b71b68d5c6b7fe3972e62fa5ccffae7,左肋骨间叶型软骨肉瘤术后会复发吗,1
5cfc0200d009f5522d444ef6daf341c4,肾癌术后不化疗行不行,1
e82f92f2ced72680d861088f47ad952f,怀疑自己的了舌癌这种情况是否是舌癌,1
f545476997dab3a726ec66e2d38ae4d0,22岁胸部一直软肤色褐色不痛请问是乳腺癌？,1
40a175d23de73894db9f763c75b30c5d,对黑色素瘤（黑素瘤）的确诊可以不开刀吗？,1
4d1d95cc05a560286792698c65685982,宫颈鳞状细胞癌能做手术吗？想挂您的号,1
11f92631ad97dded7d09171d5f1988b2,骨肉瘤属于大病？,1
e82188b49bb276d647afff18e2455b3b,鼻子和口腔经常出血，是不是血癌的前兆？,1
cd23965b5503aeb86f9bf838714c2ebe,纵膈脂肪肉瘤还是膈疝？ 确诊胸腔后纵膈的巨大肿,1
56bfe4d5a0a06c6388fd76118a5e141b,是不是骨瘤,1
fbe42527c1332aab8574cf4dded2816c,胃癌能治好吗,1
3fa48e8880d86209264c7395eb013868,血瘤会转成恶性吗？,1
a4feb07fcdf8202483d92e0ff45a52ca,少枝胶质细胞瘤 请问林松教授少枝胶质细胞瘤可以手术吗,1
3cb676676202996e96476cab1bdc7d97,胸部有硬块，而且一按很疼，会不会是的鲁腺癌阿？,1
3588b37f4d1478442821c6c20bd80872,脑癌一定会死么？,1
5a7381579c21e74aae44eff3cb652685,头晕是脑瘤吗,1
6b6967d0ff2eb7644e023527cb029caa,脑癌还是贫血,1
26bae96de8c26717c9d841badb261106,纵膈恶性胸腺瘤术后什么情况是癌细胞扩散了,1
96b09c4da426de690f33ff7fad792222,肾癌晚期能中医治疗吗,1
bc2c6435e932064d10cf317a8e64b8da,脂肪肉瘤分化是否要化疗,1
c21fc1fec744bac509b1c9df783cbff9,我 今年32岁，还没要宝宝呢，刚做完检查，诊断：良性反应性改变，诊断细分【中度炎症】。补充意见，查见少量非典性细胞，建议HPV检查，我也做HPV检查了，结果一星期以后才会出来，我很害怕，谁能帮帮我？告诉我答案，会不会和癌症有关系？急急急,1
7b1c47143af8487bd04c66df00faafda,左大腿肿物，病理为富于血窦高度恶性软组织肉瘤，术后是否放化疗,1
5a1bea77c38dffc7fec9018c731adb45,我妈得了子宫癌血瘤晚期做过化疗放疗有五个月了现在在家修养，最近大便带有血丝是不是复发症状呢？,1
518754ed610078e652d88e71796012ff,鼻咽癌会遗传么？,1
a11c480dcd161df13670cd30d2eac4bc,膀胱癌晚期症状是什么？,1
d9c410077a3e85f864fbe8c99aa30bb2,脑瘤早期的症状有什么表现?,1
da0bb672390023a29cb6d5a000c75e0d,请问B型急性淋巴瘤白血病是治愈机率是多少?患者男39岁,1
c7ee386ea1b2c0d3d498375100a26458,左小腿平滑肌肉瘤SMA(+).caldesmon(+).VIM(+),1
888a7d6c85ccffbf8c37181abfcd05bc,高分化鳞状细胞癌能治吗,1
9e28cf2a2d41dbaa8faee5d38c036058,脐带血能用于治疗晚期淋巴癌么？,1
1dbd15300b8145f9060cb3a405cb9ac5,囊腺瘤要开刀吗？,1
8d5e129b91adbb512846f081da3721a5,子宫癌中期可以治愈吗？/,1
10ef4f32af9f9d59181637e71efa575a,孤立性恶性纤维瘤能治愈吗？,1
11fb973354aa87f8542c03b8343f646f,子宫癌早期能治好吗？什么原因引起的,1
f719e2be17897d3996cb2e4659d40d7f,肺癌血液里没有癌细胞是早期症状吗？,1
ac18f39f6e50f853d53b4eda2d89a347,请问，囊腺增生病伴导管内乳头状瘤形成，部分非典型增生。这属于良性还是恶性病变？急急急！！！,1
95e811afe0fee75678aab81c19bd9d0d,子宫癌能治好吗？早期子宫癌五年生存率极高,1
3748b56b7a8aa0f52a51748bf39c4fa7,良性乳房肿瘤手术后还会复发吗？,1
62ea4ad8ea2b26a519bd2cda719b535d,胰腺癌晚期有黄疸能手术吗？病人刚刚发现，还没扩散，胃口精神,1
2e6da02425f80f44db225ccd51a3ca68,导管乳头状瘤需要做手术吗？,1
58943f8054ed3392303452b31b7afb1c,鼻炎不治疗会变成鼻癌吗?,1
b82485e92440b27251e0415eb575c1db,小儿肺炎 咨询好大夫_是否为肺炎还是肿瘤？,1
dde77e2ab07ec881859d297250fd0efe,近期检查肿瘤标志物ca125是268ca199是52cea是3.21是什么问题我患有子宫腺肌症,1
429f0e5c2e2d6fe4d93d8e2cace1ba62,子宫癌手术后需要化疗吗？,1
95677667169c57ed6e97618f7efb7647,锥切后的病检显示是慢性子宫颈炎伴鳞状上皮化生，这是癌前病变吗？严重吗？,1
5756921769362509f3a6de5ed5e6a333,做CT放射检查后医师的诊断： 左侧附件囊实性占位，考虑为囊腺瘤或囊腺癌可能性大… 请问这里什么病？...,1
4210d47c907dfe6ff1f0d1562f47af48,浅表性胃炎的治疗 胃体肿物，性质待定，慢性浅表性胃炎胃窦 是不是平滑肌瘤,1
8baecbe2546d3dbaa2fda8641557e018,胃切割手术后，化验出为淋巴瘤，请问淋巴瘤是癌吗？,1
29696e39ba8e99bbaf5db59161e0a463,胃幽门螺杆菌阳性是胃癌吗,1
9635780aaa5dee1355325ca905c71d09,囊肿有恶性的吗,1
e922743fffc533301efa24f40ae41f9a,近期发现左侧耳根后皮内有一个肿物，大概黄豆大小，比较扁平，不疼也不痒，摸上去比较光滑，和皮肤不粘连。无其他身体异状，请问是不是肿瘤？,1
6c13119b31ac22773e85881ee4e9ae28,乳腺癌淋巴扩散还能救吗？,1
f48e93a07e41b60c5c2ea3517272bdbc,良性的子宫肌瘤会不会转化成恶性的？,1
08417bdc30bfbfda64879455d295af1b,连续腹部罐药物3次能防止黏液性囊腺瘤的复发吗？,1
b1a8a9f1fd378e9a55e2fca38432f69b,皮脂瘤不切除可以吗,1
660b390abe5a3b4a9cc12a7b43499cb4,喉乳头状瘤不动手术能治好吗?,1
33f62e2ce02efece573faacf7e473ac8,颅骨骨瘤，良性，我能吃避孕药么？,1
604aafb7f812249b878ebcb2162dd2b2,右额窝平滑肌肉瘤患者作了一周化疗５天，放疗十天，腹胀的厉害，身体感觉不适，请问是否再继续做下去．谢谢,1
903f21db1c764f5dfa4df51b078fe4a4,胃粘膜下1CM的平滑肌瘤需要做手术吗？,1
dfe75db110efa209a7c672a06f608c66,我今天做了肿瘤相关抗原测定（4项）我CA125检查结果是65.27，其它三项都正常，请问是不是癌，我该怎么办,1
af3d6e31352e050e0292cca15f56be25,髓母细胞瘤中医能治好？,1
29b92158ef37d6adb0b2534d4b8fde3b,脖子长甲状腺囊腺瘤，想知道是良性的？,1
1ef36d6f0e79964f3f507a19e13f5de7,蟾蜍可以治疗乳腺癌么,1
d2439af32443051475c911d6a3400ea6,恶性脑胶质瘤属于癌症吗？,1
b931391bb1e91c016479dec3406ead27,子宫癌晚期用电疗治疗能全愈吗？,1
bf6bc062f5053b8e36d647a038a0bdb2,基底鳞状细胞癌鼻子烂了放疗会扩散吗，女，79岁,1
9e7c60de497ea8757e12849443dd33ac,周平红：食管平滑肌瘤0.8*0.5cm是否一定要切除？【食管平滑肌瘤0.8*0.5cm】,1
b7e9096b071b40e41013f62881acc024,我是一个基底细胞癌的患者，手术后放疗吗,1
a4052aace3b23e7ea0f2d7de3fda4e70,卵巢癌伴腹水，腺癌，倾向倾向浆液性乳头状癌，是否能手术，预后如何？,1
e56b83a02ca298b852c54669e6ebf525,请问卵巢交界性肿瘤切除后还需要化疗吗？看中医可以吗？那里的中医比较好呢？,1
4a7c8c5724d31350dee32371b905d3a7,阴阜部角化过度伴角化不全，表皮向外呈乳头瘤样增生，真皮内血管扩张充血，大量以淋巴细胞为主的炎细胞,1
576ff3325a7b8eda8139ba811bdf0cbe,我大便出血不知道是痔疮还是大肠癌，蹲下去想拉便就会出血，有时候便没出来血就出来了,1
48ff8a2901369c5ac3ae2f25dd67a503,基底细胞癌可以根治吗,1
707f8c4ec72283e0ddf1d6487c265817,卵巢癌中晚期能治好吗？,1
43dbab3eac521ac4955c2ca545303db2,宫颈癌必须手术吗？,1
b0b0cca324d25edc4565f039e5a829be,子宫癌早期能治好吗?,1
bb5279d700ae37ed8b3027212ce348c8,左乳房上摸去有明显的肿块，一定会是乳腺癌吗？我才19岁,1
7d14e2136977d7b9e5ff41caeabf7123,恶性肿瘤还能治好吗？,1
276ff77d16b2a0f125e5c77c28e5f572,左側甲狀腺囊腺瘤是否一定要開刀？,1
77254605976684abf9a2743cc0d43f9c,非霍奇金淋巴瘤能治愈吗,1
f3088fadc98a3cbb32587fc419b443d3,腋下长瘤子是淋巴瘤吗,1
07419bd81c8c87fbae6e3bf546c27205,请问这卵巢肿瘤会是恶性的吗，是否是畸胎瘤呢【子宫肌瘤和卵巢肿瘤】,1
87dcf3b090b0fb6a308634c15b69cce4,咽部乳头状瘤必须手术么？,1
44937ca4621ae1e3bfa6a2389eb99515,膀胱癌早期做了膀胱切除，一年后出现子宫不规则出血，会是膀胱癌转移了吗？,1
7352784ba34a14a354580d80839ef39d,甲状腺瘤要切除么？,1
c7c400720b98cb32c6f4782b552a7281,62岁 腹膜后阔韧带平滑肌瘤复发，还可以手术吗？,1
33b9cd30a888bac46282086daa49ef7e,鼻咽癌淋巴转移，还能治愈吗,1
6f05d9414fb194acbf77b9a10be34ba4,我家狗狗头颈这里长了一个瘤，会动的，大拇指指甲大小，其他都很健康，也会叫，不是长在器官上的，要不要紧？,1
b37d32df6dbc4c395a9dd4f5f3cceacb,肺癌能治愈吗,1
b58f15fcc211c896706e4e0bafbf0ee4,盆腔腹膜后畸胎瘤恶变，子宫附件都正常，是否需要再次开腹切除子宫和附件,1
98e6e9be158f708e6f7322b4e59d2e8d,鲍医生小孩子睡觉老是头摇来摇去的是缺钙吗？有时会很兴奋手脚乱动停不下来另外贵院可以做淋巴管造影吗？如果没有您知道哪些医院可以做吗,1
8ef3ec2c3dde3c8d0e3318bd6c8f1e07,卵巢交界性粘液或浆液性囊腺瘤需要化疗吗?请教教？,1
550b4b01235265a5aceb531956bf9db4,子宫癌晚期能治疗吗,1
a1fd3701e5febef7b7e5cb4146c07718,上眼睑基底样鳞状细胞癌，已将肿瘤切除。是否还需要继续化疗,1
30630a55cd36ef9e07a8cadad2189d13,肺癌晚期有治好的吗,1
607afdc4567d1e37b904651bc0c5e3a9,乳管内乳头状瘤需要马上动手术吗？,1
e554ce07a07cbc32fa5d4024cb7a7eaa,卵巢癌三期还有治疗的可能吗,1
6bcca608d839d02b25c3d14751494300,肝硬化一定会变成肝癌吗,1
c1dfabb57340263b98d493f491dacdae,大肠癌系咪都可以用化学疗法嫁?,1
48c2cf3a3a7c270c4d510f704747f187,纵膈精原细胞瘤如何治疗，以化疗为主可以吗,2
090d9cdf483cb60ae20972ba2a4f8414,淋巴瘤化疗后白细胞低怎么办？,2
6157a60f60f39b4f8a090b58de8cbc57,纤维瘤的注意是项,2
f74f4b8ccf391dc9e45cef8d8feb5bc4,手术完了，病理分析是隆突性皮肤纤维肉瘤，没有广泛切除，该怎么办？,2
64b377610981f5b5e38232e511ada7ea,纵膈肿瘤的患者应该吃点什么好啊？,2
1dbeab65d6234258ddaf995ae77f5cd7,舌底癌疼痛药物治疗方法,2
0c927fc079116561db7bfe3634fbd6c4,淋巴管瘤能治好吗,2
6e3318edefad852f92e4ca9b31dcea1b,肺癌肿瘤扩散该怎么办,2
ef62cf2ef74cff402cddfb355b7ed012,神经纤维瘤有哪些治疗方法？,2
212ab311a660641040a1b62187060fae,先天性神经纤维瘤国外有能治疗吗？拜谢了,2
e3a5fa409545b46a2c45feb71b4d0946,肝癌患者吃什么才能防止复发？,2
ed15914766b285f64c1bd7e66ff11359,滑膜肉瘤术后复发、转移,2
65ddb6a6d80d9ab43697c5e3370ad529,纤维瘤不做手术可以吗？,2
497e374c809bb1368475c2dd5b266258,请问治疗神经纤维瘤有什么好方法,2
182fbcdb854ba79d72d29a66d69b6da2,胶质母细胞瘤吃什么药,2
a1ad7eeb9a646b33d165699f7eef8fb7,胰神经内分泌癌 60岁男性，胰神经内分泌癌，是否需要化疗？,2
e35a8b579923d0796cfafa2adae538dc,中医治早期未成熟畸胎瘤效果怎样,2
28a49692903b301bf078f492c33249fa,淋巴瘤患者手术效果好不好？,2
e42692fa749ab7c8881aa8df34b07389,纤维肿瘤怎么治，求求给个答复,2
754fe5fbfab44b18a9fd9de22db6e016,请问医生们！（右侧）卵巢成熟型囊性畸胎瘤恶变，恶性成分为中分化鳞状细胞癌，请问要治疗吗？或者吃什么,2
fef88af304e9d6dfa36b21209f6208e8,肺部扩散鳞状细胞癌，转移到淋巴，压迫三叉几神经压迫颈动脉和大动脉血管不能手术，病人现在吃饭吞咽困难，总是吐一些粘液，还有他的肩胛骨和胳膊及后背疼，请问有什么治疗方案吗,2
1d413ec25c9bf28b0065046405fb89a1,淋巴瘤可以治愈或控制吗,2
c7b98bc81dd4245d4156dc05ac1dbe0b,肺癌晚期寻求药方,2
9f528fc657dff16b3384923bf7cc2974,肺复合性神经内分泌癌倾向于小细胞癌,2
dc416ed0b45e5596516e166f5f62539c,甲状腺癌转移吃什么？,2
c22c6bab0a5c887533341b89aeba9935,盆腔癌手术后声音嘶哑怎么办,2
4110dabc6c132a5cb51afdbd8cd35f11,神经母细胞瘤及小圆细胞肉瘤怎样治疗 ...,2
e0cd1c534449adbe9cec75702f85b5d0,肺癌中期转移到淋巴怎么治疗小细胞肺癌草药,2
743be09a631764122316da7f711b71ea,癌症现在能治好吗,2
c38296b0050fb0edce6aa9944b95ee20,怎样防止癌症,2
3614db953be174ff72a70f15c495c7fc,嬰兒纖維瘤病該怎麼治療,2
cb9e4e8999158f1096594c8af6a10088,胆总管癌晚期做了外引流恶心吃不进饭该怎么办？,2
3969833282ce6cfc9402b95163f31433,皮肤癌治愈的几率有多大？,2
7fb014c8680abeb10f36088965fa9968,恶性肿瘤还能治好吗,2
d8bb28edefd240b86313e0123adbd6fe,脑癌晚期化疗后一旦全身疼痛怎么办,2
32543d5443023608155fd117379615d7,神经胶质瘤怎么办,2
9e0c7426ebcfdb49fcdb15162741dd21,涎腺混合瘤能治好吗,2
5a9e5d1dd21b7d484aebcdec0631e7c1,神经鞘瘤的最佳治疗方案和预防方法,2
d83f614000c14bcf8b48d2a3ca234efe,纤维瘤病人术后能吃老母鸡吗？,2
42eba9c789653a6acd2630b5c8d19637,胸顶韧带样纤维瘤病吃什么药可以不在长,2
d43b1510c60bca4375f7630e28434a3d,滑膜肉瘤治得好吗？有治好病例吗,2
db5519003cee934901c3e066a00c1022,神经性纤维瘤病吃什么药能缓解？可以吃排毒素的药吗,2
01569e7fad52761876b84b7be8e6ade4,有没有人知道卵黄囊瘤是怎么回事？国内外有没有治愈的先例？,2
6d38e9609e7dd5d7997acdea4e9f75d0,有谁看见过这么大的神经鞘瘤,2
18d9fbde68b2dd3f0289485cdc71f57e,80岁老人女膀胱癌6个月前膀胱镜下电切后复发,2
6dc9f89feb9f8af0f3a1a776fae9f7f2,甲状腺癌病人吃什么好得快？,2
47dc396fe99c9c2c1df398b74dd3dbf0,胰腺癌转移怎么治疗？,2
809453d5914166a81236cfb6f3d6c827,51岁男性确诊结直肠癌，用爱必妥联合希罗达治疗，效果良好。出现脚底麻木溃疡。医生给用艾沃保湿修护霜，有用吗？,2
292fb2416effce47350808b4123c60b5,69岁，穿刺6针.1-6针均见前列腺癌，4+5(SUM=9).第2.3针可见肿瘤侵犯神经。,2
9857bf5d4afa9dea4a90be1d79e98043,脑血管母细胞瘤手术完又复发了，该怎么办？谁来帮帮我。,2
6cbf1f2d2e5c0561412e1fca4b3fde4b,胃切除3分之2，胃印戒细胞癌术后怎么治疗？淋巴没有转移,2
786810eb60109cc5bf38e9404d8e01b4,长春乳腺纤维瘤治疗费重视认识这类疾病的一些症状是防范的前提？,2
d1ba655f1671cfce35bfebfac8697a85,乳腺纤维腺瘤的治疗方法,2
8f8c16049265debce95569cbd9cec750,一个癌症晚期的20岁青年，他该怎么办？,2
80f1fb995388f5e072c9f211b4d7f10a,局限型间皮瘤能治好吗,2
e075bd43ac94d50c25fbf91794d9da76,神经纤维瘤会随着年龄的增长而增长吗?,2
5614b7ba47591836ef9abd1928eb3388,甲状腺癌用什么中药,2
cdc15061f016ef883e14a0a0c0a58736,癌症肿瘤的问题,2
b4b70f0a3d719196d983cfa2c7c28d6c,乳腺纤维瘤会自愈吗,2
9cb1923c1c33b9466e7fae3eab13d3e9,乳腺纤维瘤这个病需要注意些饮食或者生活上的那些习惯？,2
77174a798aaf5e02844813c2230f64d0,淋巴瘤晚期好的保守治疗方案？,2
3962f727c791589e6c01dacda243dc8d,皮肤癌早期一般是什么症状？如何判断？,2
2e2f3eafc67e001911e247e35afd8775,淋巴管瘤手术后,2
03da8f7cb08d7f2d6db9035baeb8e7f1,19月女孩，神经母细胞瘤手术后，细胞生态学检查报告,2
13ca1d96808c5a519f178ceadc7351f7,膀胱癌手术后复发应该吃什么药?或者怎么办??,2
fe719d09e12fedf3d34cda88ec4a7a6e,中度恶性黏液纤维肉瘤转移到肺怎么治疗【中度恶性黏液纤维肉瘤】,2
8b3012a423392cd581bfcd5df1908f00,小的纤维腺瘤可以手术吗,2
e4b8802566da57ab36ea217c824055dd,脊髓神经鞘瘤术后20天能坐飞机吗？,2
1408b51f0e84195a328b6e5e42149307,有谁需要《亲人疗法治疗肿瘤甚至癌症》.如果有人得的是晚期癌症最好试试（大部分癌症都适合）。,2
58a7a933207d162b1705ed157a1bf2ad,淋巴癌手术后该如何护理效果最佳,2
ab33af12a606584806aac5315e3a21b4,颅内左侧额叶和颞叶之间胶质母细胞瘤进行x刀和化疗无明显效果该咋办,2
6f178e161562a26aa1378d0128dd33ad,脑胶质瘤是怎么得的，该怎么治疗？,2
3f70f2bd9d847fbdb921670c02acbe62,颈部淋巴管瘤术后复发,2
dee1d571044905006e10fd849a7dc2e7,我父亲在十二指肠降部长有一颗12*7.9*5.8肉瘤,2
13472bb67a7c771f9b2638bd128161ec,肺肉瘤样癌化疗,2
286db5929ec678ade753efe5151bef16,帮我看看 畸胎瘤是长在哪了？,2
